"RNA_Name";"Pro_Name";"label";"RPISeq_retrain_pred";"RPISeq_retrain_prob";"rpiCOOL_retrain_pred";"rpiCOOL_retrain_prob";"LION_pred";"LION_prob"
"ENSMUST00000246803";"ENSMUSP00000124696";"Interact";"Non.Interact";"0.144333333333333";"Non.Interact";"0.104";"Non.Interact";"0.164"
"ENSMUST00000181073";"ENSMUSP00000124696";"Interact";"Non.Interact";"0.312333333333333";"Non.Interact";"0.488";"Non.Interact";"0.149"
"ENSMUST00000180529";"ENSMUSP00000124696";"Interact";"Non.Interact";"0.344";"Interact";"0.526";"Non.Interact";"0.192"
"ENSMUST00000156293";"ENSMUSP00000124696";"Interact";"Non.Interact";"0.153666666666667";"Non.Interact";"0.168";"Non.Interact";"0.209"
"ENSMUST00000132056";"ENSMUSP00000124696";"Interact";"Non.Interact";"0.138666666666667";"Non.Interact";"0.108";"Non.Interact";"0.236"
"ENSMUST00000145570";"ENSMUSP00000124696";"Interact";"Non.Interact";"0.139666666666667";"Non.Interact";"0.096";"Non.Interact";"0.223"
"ENSMUST00000147508";"ENSMUSP00000124696";"Interact";"Non.Interact";"0.162333333333333";"Non.Interact";"0.108";"Non.Interact";"0.275"
"ENSMUST00000181436";"ENSMUSP00000124696";"Interact";"Non.Interact";"0.193";"Non.Interact";"0.16";"Non.Interact";"0.18"
"ENSMUST00000181742";"ENSMUSP00000124696";"Interact";"Non.Interact";"0.163666666666667";"Non.Interact";"0.134";"Non.Interact";"0.189"
"ENSMUST00000224929";"ENSMUSP00000124696";"Interact";"Non.Interact";"0.181";"Non.Interact";"0.09";"Non.Interact";"0.058"
"ENSMUST00000137629";"ENSMUSP00000124696";"Interact";"Non.Interact";"0.145666666666667";"Non.Interact";"0.126";"Non.Interact";"0.189"
"ENSMUST00000181193";"ENSMUSP00000124696";"Interact";"Non.Interact";"0.147666666666667";"Non.Interact";"0.158";"Non.Interact";"0.266"
"ENSMUST00000210835";"ENSMUSP00000124696";"Interact";"Non.Interact";"0.158666666666667";"Non.Interact";"0.178";"Non.Interact";"0.257"
"ENSMUST00000214060";"ENSMUSP00000124696";"Interact";"Non.Interact";"0.147666666666667";"Non.Interact";"0.13";"Non.Interact";"0.214"
"ENSMUST00000183878";"ENSMUSP00000124696";"Interact";"Non.Interact";"0.148333333333333";"Non.Interact";"0.14";"Non.Interact";"0.185"
"ENSMUST00000181682";"ENSMUSP00000124696";"Interact";"Non.Interact";"0.265333333333333";"Non.Interact";"0.196";"Non.Interact";"0.332"
"ENSMUST00000181107";"ENSMUSP00000124696";"Interact";"Non.Interact";"0.180333333333333";"Non.Interact";"0.212";"Non.Interact";"0.192"
"ENSMUST00000215759";"ENSMUSP00000124696";"Interact";"Non.Interact";"0.262666666666667";"Non.Interact";"0.24";"Non.Interact";"0.451"
"ENSMUST00000181719";"ENSMUSP00000124696";"Interact";"Non.Interact";"0.226";"Non.Interact";"0.196";"Non.Interact";"0.247"
"ENSMUST00000185465";"ENSMUSP00000106884";"Interact";"Non.Interact";"0.120666666666667";"Non.Interact";"0.088";"Non.Interact";"0.012"
"ENSMUST00000190485";"ENSMUSP00000106884";"Interact";"Non.Interact";"0.117333333333333";"Non.Interact";"0.086";"Non.Interact";"0.176"
"ENSMUST00000245729";"ENSMUSP00000106884";"Interact";"Non.Interact";"0.128";"Non.Interact";"0.078";"Non.Interact";"0.013"
"ENSMUST00000245448";"ENSMUSP00000106884";"Interact";"Non.Interact";"0.137333333333333";"Non.Interact";"0.082";"Non.Interact";"0.01"
"ENSMUST00000244115";"ENSMUSP00000106884";"Interact";"Non.Interact";"0.125666666666667";"Non.Interact";"0.08";"Non.Interact";"0.012"
"ENSMUST00000246704";"ENSMUSP00000106884";"Interact";"Non.Interact";"0.124333333333333";"Non.Interact";"0.072";"Non.Interact";"0.071"
"ENSMUST00000241523";"ENSMUSP00000106884";"Interact";"Non.Interact";"0.115666666666667";"Non.Interact";"0.078";"Non.Interact";"0.155"
"ENSMUST00000246803";"ENSMUSP00000106884";"Interact";"Non.Interact";"0.114666666666667";"Non.Interact";"0.082";"Non.Interact";"0.113"
"ENSMUST00000181073";"ENSMUSP00000106884";"Interact";"Non.Interact";"0.271333333333333";"Non.Interact";"0.268";"Non.Interact";"0.084"
"ENSMUST00000180529";"ENSMUSP00000106884";"Interact";"Non.Interact";"0.316666666666667";"Non.Interact";"0.292";"Non.Interact";"0.09"
"ENSMUST00000156293";"ENSMUSP00000106884";"Interact";"Non.Interact";"0.126333333333333";"Non.Interact";"0.07";"Non.Interact";"0.145"
"ENSMUST00000132056";"ENSMUSP00000106884";"Interact";"Non.Interact";"0.107333333333333";"Non.Interact";"0.068";"Non.Interact";"0.093"
"ENSMUST00000145570";"ENSMUSP00000106884";"Interact";"Non.Interact";"0.107666666666667";"Non.Interact";"0.064";"Non.Interact";"0.068"
"ENSMUST00000147508";"ENSMUSP00000106884";"Interact";"Non.Interact";"0.132666666666667";"Non.Interact";"0.072";"Non.Interact";"0.127"
"ENSMUST00000181436";"ENSMUSP00000106884";"Interact";"Non.Interact";"0.154666666666667";"Non.Interact";"0.084";"Non.Interact";"0.07"
"ENSMUST00000181742";"ENSMUSP00000106884";"Interact";"Non.Interact";"0.123666666666667";"Non.Interact";"0.082";"Non.Interact";"0.064"
"ENSMUST00000224929";"ENSMUSP00000106884";"Interact";"Non.Interact";"0.142666666666667";"Non.Interact";"0.102";"Non.Interact";"0.03"
"ENSMUST00000137629";"ENSMUSP00000106884";"Interact";"Non.Interact";"0.117";"Non.Interact";"0.066";"Non.Interact";"0.097"
"ENSMUST00000181193";"ENSMUSP00000106884";"Interact";"Non.Interact";"0.117666666666667";"Non.Interact";"0.078";"Non.Interact";"0.102"
"ENSMUST00000210835";"ENSMUSP00000106884";"Interact";"Non.Interact";"0.132";"Non.Interact";"0.088";"Non.Interact";"0.191"
"ENSMUST00000214060";"ENSMUSP00000106884";"Interact";"Non.Interact";"0.133333333333333";"Non.Interact";"0.062";"Non.Interact";"0.102"
"ENSMUST00000183878";"ENSMUSP00000106884";"Interact";"Non.Interact";"0.115666666666667";"Non.Interact";"0.058";"Non.Interact";"0.076"
"ENSMUST00000181682";"ENSMUSP00000106884";"Interact";"Non.Interact";"0.238333333333333";"Non.Interact";"0.1";"Non.Interact";"0.176"
"ENSMUST00000181107";"ENSMUSP00000106884";"Interact";"Non.Interact";"0.143333333333333";"Non.Interact";"0.09";"Non.Interact";"0.098"
"ENSMUST00000215759";"ENSMUSP00000106884";"Interact";"Non.Interact";"0.225333333333333";"Non.Interact";"0.112";"Non.Interact";"0.237"
"ENSMUST00000181719";"ENSMUSP00000106884";"Interact";"Non.Interact";"0.180333333333333";"Non.Interact";"0.076";"Non.Interact";"0.09"
"ENSMUST00000185465";"ENSMUSP00000093450";"Interact";"Non.Interact";"0.140666666666667";"Non.Interact";"0.082";"Non.Interact";"0.032"
"ENSMUST00000190485";"ENSMUSP00000093450";"Interact";"Non.Interact";"0.144666666666667";"Non.Interact";"0.19";"Non.Interact";"0.254"
"ENSMUST00000245729";"ENSMUSP00000093450";"Interact";"Non.Interact";"0.168666666666667";"Non.Interact";"0.102";"Non.Interact";"0.02"
"ENSMUST00000245448";"ENSMUSP00000093450";"Interact";"Non.Interact";"0.157666666666667";"Non.Interact";"0.072";"Non.Interact";"0.014"
"ENSMUST00000244115";"ENSMUSP00000093450";"Interact";"Non.Interact";"0.157";"Non.Interact";"0.082";"Non.Interact";"0.014"
"ENSMUST00000246704";"ENSMUSP00000093450";"Interact";"Non.Interact";"0.164";"Non.Interact";"0.114";"Non.Interact";"0.109"
"ENSMUST00000241523";"ENSMUSP00000093450";"Interact";"Non.Interact";"0.136666666666667";"Non.Interact";"0.12";"Non.Interact";"0.262"
"ENSMUST00000246803";"ENSMUSP00000093450";"Interact";"Non.Interact";"0.133";"Non.Interact";"0.11";"Non.Interact";"0.154"
"ENSMUST00000181073";"ENSMUSP00000093450";"Interact";"Non.Interact";"0.329";"Non.Interact";"0.498";"Non.Interact";"0.149"
"ENSMUST00000180529";"ENSMUSP00000093450";"Interact";"Non.Interact";"0.362333333333333";"Interact";"0.534";"Non.Interact";"0.183"
"ENSMUST00000156293";"ENSMUSP00000093450";"Interact";"Non.Interact";"0.141";"Non.Interact";"0.162";"Non.Interact";"0.213"
"ENSMUST00000132056";"ENSMUSP00000093450";"Interact";"Non.Interact";"0.130666666666667";"Non.Interact";"0.104";"Non.Interact";"0.233"
"ENSMUST00000145570";"ENSMUSP00000093450";"Interact";"Non.Interact";"0.133666666666667";"Non.Interact";"0.094";"Non.Interact";"0.21"
"ENSMUST00000147508";"ENSMUSP00000093450";"Interact";"Non.Interact";"0.155666666666667";"Non.Interact";"0.112";"Non.Interact";"0.263"
"ENSMUST00000181436";"ENSMUSP00000093450";"Interact";"Non.Interact";"0.186333333333333";"Non.Interact";"0.156";"Non.Interact";"0.172"
"ENSMUST00000181742";"ENSMUSP00000093450";"Interact";"Non.Interact";"0.152666666666667";"Non.Interact";"0.132";"Non.Interact";"0.184"
"ENSMUST00000224929";"ENSMUSP00000093450";"Interact";"Non.Interact";"0.170666666666667";"Non.Interact";"0.086";"Non.Interact";"0.053"
"ENSMUST00000137629";"ENSMUSP00000093450";"Interact";"Non.Interact";"0.139666666666667";"Non.Interact";"0.132";"Non.Interact";"0.177"
"ENSMUST00000181193";"ENSMUSP00000093450";"Interact";"Non.Interact";"0.136666666666667";"Non.Interact";"0.148";"Non.Interact";"0.263"
"ENSMUST00000210835";"ENSMUSP00000093450";"Interact";"Non.Interact";"0.158666666666667";"Non.Interact";"0.186";"Non.Interact";"0.265"
"ENSMUST00000214060";"ENSMUSP00000093450";"Interact";"Non.Interact";"0.137666666666667";"Non.Interact";"0.134";"Non.Interact";"0.2"
"ENSMUST00000183878";"ENSMUSP00000093450";"Interact";"Non.Interact";"0.139666666666667";"Non.Interact";"0.138";"Non.Interact";"0.18"
"ENSMUST00000181682";"ENSMUSP00000093450";"Interact";"Non.Interact";"0.282666666666667";"Non.Interact";"0.194";"Non.Interact";"0.318"
"ENSMUST00000181107";"ENSMUSP00000093450";"Interact";"Non.Interact";"0.173666666666667";"Non.Interact";"0.204";"Non.Interact";"0.191"
"ENSMUST00000215759";"ENSMUSP00000093450";"Interact";"Non.Interact";"0.27";"Non.Interact";"0.254";"Non.Interact";"0.433"
"ENSMUST00000181719";"ENSMUSP00000093450";"Interact";"Non.Interact";"0.229";"Non.Interact";"0.196";"Non.Interact";"0.238"
"ENSMUST00000185465";"ENSMUSP00000113829";"Interact";"Non.Interact";"0.105333333333333";"Non.Interact";"0.052";"Non.Interact";"0.013"
"ENSMUST00000190485";"ENSMUSP00000113829";"Interact";"Non.Interact";"0.0996666666666667";"Non.Interact";"0.098";"Non.Interact";"0.192"
"ENSMUST00000245729";"ENSMUSP00000113829";"Interact";"Non.Interact";"0.127";"Non.Interact";"0.058";"Non.Interact";"0.013"
"ENSMUST00000245448";"ENSMUSP00000113829";"Interact";"Non.Interact";"0.121";"Non.Interact";"0.054";"Non.Interact";"0.009"
"ENSMUST00000244115";"ENSMUSP00000113829";"Interact";"Non.Interact";"0.119666666666667";"Non.Interact";"0.046";"Non.Interact";"0.005"
"ENSMUST00000246704";"ENSMUSP00000113829";"Interact";"Non.Interact";"0.117666666666667";"Non.Interact";"0.058";"Non.Interact";"0.09"
"ENSMUST00000241523";"ENSMUSP00000113829";"Interact";"Non.Interact";"0.0933333333333333";"Non.Interact";"0.062";"Non.Interact";"0.21"
"ENSMUST00000246803";"ENSMUSP00000113829";"Interact";"Non.Interact";"0.0946666666666667";"Non.Interact";"0.062";"Non.Interact";"0.139"
"ENSMUST00000181073";"ENSMUSP00000113829";"Interact";"Non.Interact";"0.339";"Non.Interact";"0.316";"Non.Interact";"0.101"
"ENSMUST00000180529";"ENSMUSP00000113829";"Interact";"Non.Interact";"0.384";"Non.Interact";"0.358";"Non.Interact";"0.13"
"ENSMUST00000156293";"ENSMUSP00000113829";"Interact";"Non.Interact";"0.102";"Non.Interact";"0.096";"Non.Interact";"0.168"
"ENSMUST00000132056";"ENSMUSP00000113829";"Interact";"Non.Interact";"0.0966666666666667";"Non.Interact";"0.054";"Non.Interact";"0.154"
"ENSMUST00000145570";"ENSMUSP00000113829";"Interact";"Non.Interact";"0.102333333333333";"Non.Interact";"0.054";"Non.Interact";"0.11"
"ENSMUST00000147508";"ENSMUSP00000113829";"Interact";"Non.Interact";"0.115666666666667";"Non.Interact";"0.054";"Non.Interact";"0.213"
"ENSMUST00000181436";"ENSMUSP00000113829";"Interact";"Non.Interact";"0.136333333333333";"Non.Interact";"0.108";"Non.Interact";"0.109"
"ENSMUST00000181742";"ENSMUSP00000113829";"Interact";"Non.Interact";"0.113";"Non.Interact";"0.074";"Non.Interact";"0.116"
"ENSMUST00000224929";"ENSMUSP00000113829";"Interact";"Non.Interact";"0.134666666666667";"Non.Interact";"0.072";"Non.Interact";"0.026"
"ENSMUST00000137629";"ENSMUSP00000113829";"Interact";"Non.Interact";"0.0926666666666667";"Non.Interact";"0.07";"Non.Interact";"0.143"
"ENSMUST00000181193";"ENSMUSP00000113829";"Interact";"Non.Interact";"0.107";"Non.Interact";"0.09";"Non.Interact";"0.172"
"ENSMUST00000210835";"ENSMUSP00000113829";"Interact";"Non.Interact";"0.119";"Non.Interact";"0.142";"Non.Interact";"0.203"
"ENSMUST00000214060";"ENSMUSP00000113829";"Interact";"Non.Interact";"0.11";"Non.Interact";"0.078";"Non.Interact";"0.141"
"ENSMUST00000183878";"ENSMUSP00000113829";"Interact";"Non.Interact";"0.104";"Non.Interact";"0.076";"Non.Interact";"0.126"
"ENSMUST00000181682";"ENSMUSP00000113829";"Interact";"Non.Interact";"0.247333333333333";"Non.Interact";"0.12";"Non.Interact";"0.264"
"ENSMUST00000181107";"ENSMUSP00000113829";"Interact";"Non.Interact";"0.126";"Non.Interact";"0.132";"Non.Interact";"0.128"
"ENSMUST00000215759";"ENSMUSP00000113829";"Interact";"Non.Interact";"0.242666666666667";"Non.Interact";"0.142";"Non.Interact";"0.369"
"ENSMUST00000181719";"ENSMUSP00000113829";"Interact";"Non.Interact";"0.177333333333333";"Non.Interact";"0.108";"Non.Interact";"0.139"
"ENSMUST00000185465";"ENSMUSP00000122319";"Interact";"Non.Interact";"0.102666666666667";"Non.Interact";"0.106";"Non.Interact";"0.032"
"ENSMUST00000190485";"ENSMUSP00000122319";"Interact";"Non.Interact";"0.102666666666667";"Non.Interact";"0.102";"Non.Interact";"0.2"
"ENSMUST00000245729";"ENSMUSP00000122319";"Interact";"Non.Interact";"0.127";"Non.Interact";"0.104";"Non.Interact";"0.037"
"ENSMUST00000245448";"ENSMUSP00000122319";"Interact";"Non.Interact";"0.136333333333333";"Non.Interact";"0.096";"Non.Interact";"0.023"
"ENSMUST00000244115";"ENSMUSP00000122319";"Interact";"Non.Interact";"0.120333333333333";"Non.Interact";"0.098";"Non.Interact";"0.025"
"ENSMUST00000246704";"ENSMUSP00000122319";"Interact";"Non.Interact";"0.122";"Non.Interact";"0.098";"Non.Interact";"0.097"
"ENSMUST00000241523";"ENSMUSP00000122319";"Interact";"Non.Interact";"0.0973333333333333";"Non.Interact";"0.088";"Non.Interact";"0.16"
"ENSMUST00000246803";"ENSMUSP00000122319";"Interact";"Non.Interact";"0.100333333333333";"Non.Interact";"0.092";"Non.Interact";"0.131"
"ENSMUST00000181073";"ENSMUSP00000122319";"Interact";"Non.Interact";"0.323333333333333";"Non.Interact";"0.264";"Non.Interact";"0.094"
"ENSMUST00000180529";"ENSMUSP00000122319";"Interact";"Non.Interact";"0.382666666666667";"Non.Interact";"0.288";"Non.Interact";"0.112"
"ENSMUST00000156293";"ENSMUSP00000122319";"Interact";"Non.Interact";"0.109333333333333";"Non.Interact";"0.102";"Non.Interact";"0.165"
"ENSMUST00000132056";"ENSMUSP00000122319";"Interact";"Non.Interact";"0.0933333333333333";"Non.Interact";"0.094";"Non.Interact";"0.109"
"ENSMUST00000145570";"ENSMUSP00000122319";"Interact";"Non.Interact";"0.0983333333333333";"Non.Interact";"0.09";"Non.Interact";"0.096"
"ENSMUST00000147508";"ENSMUSP00000122319";"Interact";"Non.Interact";"0.128";"Non.Interact";"0.094";"Non.Interact";"0.139"
"ENSMUST00000181436";"ENSMUSP00000122319";"Interact";"Non.Interact";"0.144";"Non.Interact";"0.092";"Non.Interact";"0.097"
"ENSMUST00000181742";"ENSMUSP00000122319";"Interact";"Non.Interact";"0.116666666666667";"Non.Interact";"0.094";"Non.Interact";"0.105"
"ENSMUST00000224929";"ENSMUSP00000122319";"Interact";"Non.Interact";"0.123666666666667";"Non.Interact";"0.118";"Non.Interact";"0.057"
"ENSMUST00000137629";"ENSMUSP00000122319";"Interact";"Non.Interact";"0.102666666666667";"Non.Interact";"0.094";"Non.Interact";"0.132"
"ENSMUST00000181193";"ENSMUSP00000122319";"Interact";"Non.Interact";"0.107333333333333";"Non.Interact";"0.094";"Non.Interact";"0.124"
"ENSMUST00000210835";"ENSMUSP00000122319";"Interact";"Non.Interact";"0.116";"Non.Interact";"0.124";"Non.Interact";"0.218"
"ENSMUST00000214060";"ENSMUSP00000122319";"Interact";"Non.Interact";"0.127333333333333";"Non.Interact";"0.082";"Non.Interact";"0.12"
"ENSMUST00000183878";"ENSMUSP00000122319";"Interact";"Non.Interact";"0.101";"Non.Interact";"0.092";"Non.Interact";"0.091"
"ENSMUST00000181682";"ENSMUSP00000122319";"Interact";"Non.Interact";"0.240666666666667";"Non.Interact";"0.112";"Non.Interact";"0.187"
"ENSMUST00000181107";"ENSMUSP00000122319";"Interact";"Non.Interact";"0.142";"Non.Interact";"0.126";"Non.Interact";"0.105"
"ENSMUST00000215759";"ENSMUSP00000122319";"Interact";"Non.Interact";"0.240333333333333";"Non.Interact";"0.12";"Non.Interact";"0.228"
"ENSMUST00000181719";"ENSMUSP00000122319";"Interact";"Non.Interact";"0.183333333333333";"Non.Interact";"0.108";"Non.Interact";"0.101"
"ENSMUST00000185465";"ENSMUSP00000135854";"Interact";"Non.Interact";"0.0923333333333333";"Non.Interact";"0.044";"Non.Interact";"0.02"
"ENSMUST00000190485";"ENSMUSP00000135854";"Interact";"Non.Interact";"0.086";"Non.Interact";"0.126";"Non.Interact";"0.201"
"ENSMUST00000245729";"ENSMUSP00000135854";"Interact";"Non.Interact";"0.115333333333333";"Non.Interact";"0.056";"Non.Interact";"0.028"
"ENSMUST00000245448";"ENSMUSP00000135854";"Interact";"Non.Interact";"0.111666666666667";"Non.Interact";"0.052";"Non.Interact";"0.016"
"ENSMUST00000244115";"ENSMUSP00000135854";"Interact";"Non.Interact";"0.107666666666667";"Non.Interact";"0.044";"Non.Interact";"0.019"
"ENSMUST00000246704";"ENSMUSP00000135854";"Interact";"Non.Interact";"0.115666666666667";"Non.Interact";"0.062";"Non.Interact";"0.109"
"ENSMUST00000241523";"ENSMUSP00000135854";"Interact";"Non.Interact";"0.0806666666666667";"Non.Interact";"0.074";"Non.Interact";"0.206"
"ENSMUST00000246803";"ENSMUSP00000135854";"Interact";"Non.Interact";"0.081";"Non.Interact";"0.064";"Non.Interact";"0.138"
"ENSMUST00000181073";"ENSMUSP00000135854";"Interact";"Non.Interact";"0.351";"Non.Interact";"0.342";"Non.Interact";"0.101"
"ENSMUST00000180529";"ENSMUSP00000135854";"Interact";"Non.Interact";"0.395666666666667";"Non.Interact";"0.372";"Non.Interact";"0.132"
"ENSMUST00000156293";"ENSMUSP00000135854";"Interact";"Non.Interact";"0.0906666666666667";"Non.Interact";"0.106";"Non.Interact";"0.183"
"ENSMUST00000132056";"ENSMUSP00000135854";"Interact";"Non.Interact";"0.077";"Non.Interact";"0.06";"Non.Interact";"0.159"
"ENSMUST00000145570";"ENSMUSP00000135854";"Interact";"Non.Interact";"0.08";"Non.Interact";"0.06";"Non.Interact";"0.112"
"ENSMUST00000147508";"ENSMUSP00000135854";"Interact";"Non.Interact";"0.102";"Non.Interact";"0.056";"Non.Interact";"0.204"
"ENSMUST00000181436";"ENSMUSP00000135854";"Interact";"Non.Interact";"0.124333333333333";"Non.Interact";"0.106";"Non.Interact";"0.12"
"ENSMUST00000181742";"ENSMUSP00000135854";"Interact";"Non.Interact";"0.0976666666666667";"Non.Interact";"0.08";"Non.Interact";"0.113"
"ENSMUST00000224929";"ENSMUSP00000135854";"Interact";"Non.Interact";"0.122666666666667";"Non.Interact";"0.07";"Non.Interact";"0.037"
"ENSMUST00000137629";"ENSMUSP00000135854";"Interact";"Non.Interact";"0.0816666666666667";"Non.Interact";"0.072";"Non.Interact";"0.149"
"ENSMUST00000181193";"ENSMUSP00000135854";"Interact";"Non.Interact";"0.0906666666666667";"Non.Interact";"0.09";"Non.Interact";"0.163"
"ENSMUST00000210835";"ENSMUSP00000135854";"Interact";"Non.Interact";"0.106";"Non.Interact";"0.14";"Non.Interact";"0.205"
"ENSMUST00000214060";"ENSMUSP00000135854";"Interact";"Non.Interact";"0.0996666666666667";"Non.Interact";"0.076";"Non.Interact";"0.135"
"ENSMUST00000183878";"ENSMUSP00000135854";"Interact";"Non.Interact";"0.0863333333333333";"Non.Interact";"0.086";"Non.Interact";"0.136"
"ENSMUST00000181682";"ENSMUSP00000135854";"Interact";"Non.Interact";"0.247666666666667";"Non.Interact";"0.12";"Non.Interact";"0.245"
"ENSMUST00000181107";"ENSMUSP00000135854";"Interact";"Non.Interact";"0.112333333333333";"Non.Interact";"0.136";"Non.Interact";"0.139"
"ENSMUST00000215759";"ENSMUSP00000135854";"Interact";"Non.Interact";"0.238666666666667";"Non.Interact";"0.146";"Non.Interact";"0.337"
"ENSMUST00000181719";"ENSMUSP00000135854";"Interact";"Non.Interact";"0.172333333333333";"Non.Interact";"0.108";"Non.Interact";"0.135"
"ENSMUST00000185465";"ENSMUSP00000025724";"Interact";"Non.Interact";"0.105333333333333";"Non.Interact";"0.052";"Non.Interact";"0.013"
"ENSMUST00000190485";"ENSMUSP00000025724";"Interact";"Non.Interact";"0.0996666666666667";"Non.Interact";"0.098";"Non.Interact";"0.192"
"ENSMUST00000245729";"ENSMUSP00000025724";"Interact";"Non.Interact";"0.127";"Non.Interact";"0.058";"Non.Interact";"0.013"
"ENSMUST00000245448";"ENSMUSP00000025724";"Interact";"Non.Interact";"0.121";"Non.Interact";"0.054";"Non.Interact";"0.009"
"ENSMUST00000244115";"ENSMUSP00000025724";"Interact";"Non.Interact";"0.119666666666667";"Non.Interact";"0.046";"Non.Interact";"0.005"
