name	kmerScore_1mer	kmerScore_2mer	kmerScore_3mer	kmerScore_6mer	kmerScore_9mer	kmerScore_12mer	ORF_cover	RNA_size	coding_potential	label
ENSMUST00000096794	0.493632	0.485594	0.493111	0.492316	0.531642	0.703835	0.482695139911635	2716	0.324	0
ENSMUST00000097295	0.499613	0.501959	0.493854	0.484198	0.477602	0.469882	0.247357293868922	946	0	0
ENSMUST00000097320	0.509284	0.523802	0.52272	0.531646	0.548271	0.525715	0.696969696969697	792	0.026	0
ENSMUST00000097346	0.50098	0.502711	0.520957	0.540107	0.557757	0.575368	0.661336379211879	1751	0.602	1
ENSMUST00000097355	0.502593	0.505492	0.500943	0.493311	0.483904	0.519235	0.292122538293217	2742	0	0
ENSMUST00000097514	0.498746	0.495988	0.48671	0.466618	0.454948	0.432618	0.336184773310522	1169	0.002	0
ENSMUST00000097531	0.497575	0.494554	0.479929	0.474117	0.454478	0.184809	0.106508875739645	1859	0	0
ENSMUST00000097535	0.500565	0.501233	0.489786	0.477933	0.468903	0.454452	0.171673819742489	2097	0	0
ENSMUST00000097612	0.504685	0.512386	0.524043	0.547612	0.571129	0.487133	0.0893539947675589	4969	0.004	0
ENSMUST00000097631	0.501523	0.502408	0.503162	0.506957	0.497868	0.475986	0.101559528337771	2629	0	0
ENSMUST00000097699	0.506419	0.515921	0.522162	0.530616	0.533034	0.52145	0.679176755447942	826	0.016	0
ENSMUST00000097750	0.511799	0.530043	0.542547	0.55853	0.551812	0.560872	0.21490523610665	3113	0.008	0
ENSMUST00000097827	0.501892	0.503671	0.500209	0.49478	0.480271	0.501148	0.136833046471601	2324	0	0
ENSMUST00000097896	0.500521	0.499991	0.498534	0.498503	0.50924	0.530224	0.533211177278974	2183	0.01	0
ENSMUST00000097928	0.502144	0.503513	0.493628	0.497319	0.48927	0.531109	0.327635327635328	1053	0.004	0
ENSMUST00000097930	0.503311	0.505589	0.507939	0.50961	0.519659	0.531574	0.165496489468405	2991	0	0
ENSMUST00000097935	0.499812	0.499646	0.492204	0.482528	0.474609	0.478492	0.469565217391304	805	0	0
ENSMUST00000097947	0.51187	0.528988	0.531255	0.53772	0.516201	0.324196	0.197486535008977	1671	0.004	0
ENSMUST00000098035	0.495835	0.491678	0.50778	0.531231	0.565499	0.656385	0.341284403669725	545	0.084	0
ENSMUST00000098119	0.501379	0.502126	0.507586	0.517282	0.535886	0.55687	0.529575720037163	3229	0.042	0
ENSMUST00000098226	0.49428	0.485579	0.487087	0.482038	0.47047	0.487571	0.734042553191489	1128	0.046	0
ENSMUST00000098303	0.508066	0.52184	0.525888	0.548239	0.548314	0.540897	0.329479768786127	2076	0.004	0
ENSMUST00000098372	0.499181	0.496497	0.480201	0.468341	0.431772	0.119167	0.161350148367953	2696	0	0
ENSMUST00000098484	0.499208	0.496907	0.496242	0.501162	0.510809	0.494274	1	768	0.354	0
ENSMUST00000098551	0.497486	0.493942	0.511549	0.532154	0.576238	0.734929	0.661516853932584	712	0.774	1
ENSMUST00000098595	0.504808	0.511213	0.505534	0.507799	0.504513	0.549614	0.0899182561307902	2936	0	0
ENSMUST00000098678	0.505844	0.511562	0.514531	0.51921	0.488726	0.145589	0.414985590778098	1041	0	0
ENSMUST00000098827	0.500135	0.500127	0.495364	0.488829	0.480568	0.479935	0.185201997276441	2203	0	0
ENSMUST00000098828	0.499068	0.496573	0.485844	0.475042	0.449216	0.493573	0.417508417508417	891	0	0
ENSMUST00000098839	0.502009	0.505335	0.513032	0.525965	0.554828	0.478383	0.214630225080386	1244	0.012	0
ENSMUST00000098867	0.501021	0.502081	0.489761	0.481323	0.489744	0.447875	0.542394014962594	802	0.01	0
ENSMUST00000098868	0.497279	0.493132	0.49178	0.471201	0.416491	0.113165	0.0880195599022005	3272	0	0
ENSMUST00000098889	0.500823	0.502565	0.519674	0.541138	0.558945	0.636689	0.913746630727763	371	0.84	1
ENSMUST00000098926	0.501575	0.503972	0.505134	0.515312	0.531142	0.550501	0.258278145695364	906	0	0
ENSMUST00000099076	0.511491	0.52798	0.534705	0.555095	0.544067	0.559607	0.183090705487122	1786	0.002	0
ENSMUST00000099086	0.502817	0.50705	0.525501	0.555564	0.59578	0.596782	0.394255874673629	1149	0.05	0
ENSMUST00000099292	0.503338	0.507465	0.50647	0.513578	0.505575	0.451544	0.209982788296041	1743	0	0
ENSMUST00000099331	0.495063	0.483847	0.480436	0.467519	0.45091	0.472446	0.13540197461213	2127	0	0
ENSMUST00000099416	0.494152	0.487141	0.486817	0.477576	0.495146	0.671677	0.267504488330341	1671	0.166	0
ENSMUST00000099446	0.495068	0.488704	0.475187	0.480547	0.588954	0.57997	0.898243045387994	1366	0.086	0
ENSMUST00000099476	0.499756	0.500382	0.49455	0.495977	0.48144	0.502024	1	429	0.322	0
ENSMUST00000099552	0.499884	0.500282	0.495276	0.492756	0.474352	0.554008	0.251937984496124	1548	0	0
ENSMUST00000099676	0.497846	0.494945	0.511221	0.526497	0.538808	0.522751	0.305019305019305	777	0.008	0
ENSMUST00000099693	0.503644	0.507854	0.508035	0.507685	0.518108	0.494047	0.113636363636364	2244	0	0
ENSMUST00000099699	0.504162	0.510484	0.523637	0.538391	0.521384	0.23047	0.18	1250	0	0
ENSMUST00000099718	0.5061	0.514094	0.527706	0.561991	0.598033	0.530063	0.08870116156283	1894	0.02	0
ENSMUST00000099759	0.499417	0.498368	0.507864	0.510853	0.485371	0.307521	0.507692307692308	715	0	0
ENSMUST00000099888	0.50146	0.504649	0.50198	0.513412	0.537729	0.507353	0.115760869565217	1840	0	0
ENSMUST00000100016	0.499958	0.500159	0.486102	0.476396	0.424317	0.118805	1	348	0.146	0
ENSMUST00000100271	0.503317	0.507579	0.512067	0.526151	0.548132	0.504965	0.243380281690141	1775	0.002	0
ENSMUST00000100291	0.496004	0.486909	0.478917	0.460799	0.448246	0.516968	0.0889261744966443	3576	0	0
ENSMUST00000100370	0.501288	0.503695	0.48294	0.470811	0.435912	0.113225	0.151982378854626	2270	0	0
ENSMUST00000100380	0.501461	0.504114	0.514584	0.531134	0.551583	0.543081	0.270125223613596	1677	0.004	0
ENSMUST00000100448	0.501688	0.503971	0.507453	0.518	0.520208	0.567449	0.169474727452924	2018	0.002	0
ENSMUST00000100526	0.502123	0.507182	0.513179	0.532154	0.549683	0.565306	0.171974522292994	2355	0.006	0
ENSMUST00000100641	0.503643	0.507864	0.50548	0.512771	0.503425	0.199584	0.4177545691906	1149	0	0
ENSMUST00000100659	0.505773	0.516002	0.518663	0.528345	0.50807	0.105715	0.529166666666667	720	0	0
ENSMUST00000100683	0.491153	0.480081	0.467106	0.429741	0.406096	0.353718	0.202095808383234	668	0	0
ENSMUST00000100708	0.499711	0.499745	0.515544	0.528655	0.548876	0.540637	0.640167364016736	478	0.44	0
ENSMUST00000100713	0.499765	0.499601	0.482169	0.471828	0.435225	0.08077	0.132352941176471	2108	0	0
ENSMUST00000100716	0.497551	0.494807	0.514123	0.528838	0.558471	0.696173	0.702568351284176	3621	0.682	1
ENSMUST00000100778	0.500097	0.500447	0.49657	0.5025	0.505819	0.473739	0.116968698517298	1821	0	0
ENSMUST00000100807	0.504769	0.511505	0.531796	0.567446	0.60499	0.587743	0.19919168591224	1732	0.034	0
ENSMUST00000100817	0.499181	0.498983	0.497017	0.495555	0.489643	0.484697	0.1312238250349	2149	0	0
ENSMUST00000100821	0.50209	0.50308	0.497315	0.497422	0.496131	0.535339	0.10004066693778	2459	0	0
ENSMUST00000100826	0.499432	0.496839	0.481005	0.464653	0.444833	0.462706	0.634760705289673	397	0.004	0
ENSMUST00000100847	0.5038	0.509712	0.51767	0.541031	0.573536	0.585906	0.549853372434018	682	0.24	0
ENSMUST00000100870	0.501459	0.503852	0.507157	0.523504	0.527652	0.672016	0.497368421052632	380	0.124	0
ENSMUST00000100944	0.500099	0.501171	0.498804	0.49122	0.471762	0.197084	0.168567807351077	2367	0	0
ENSMUST00000100960	0.49985	0.500504	0.530097	0.56311	0.608524	0.754352	0.523774145616642	2692	0.386	0
ENSMUST00000101077	0.493897	0.485245	0.477859	0.449782	0.430414	0.434034	0.108855291576674	2315	0	0
ENSMUST00000101090	0.500813	0.500701	0.510741	0.523609	0.556005	0.578697	0.786532951289398	698	0.6	1
ENSMUST00000101121	0.501155	0.503373	0.499747	0.501498	0.526598	0.506212	0.265135699373695	1437	0	0
ENSMUST00000101162	0.508062	0.514068	0.537274	0.563271	0.566777	0.582118	0.164697706740792	2878	0.008	0
ENSMUST00000101255	0.493808	0.486738	0.477637	0.454547	0.441192	0.474021	0.441637630662021	1148	0.018	0
ENSMUST00000101278	0.503122	0.506963	0.498586	0.49671	0.457712	0.148996	0.430885529157667	926	0	0
ENSMUST00000101281	0.498155	0.49596	0.49119	0.477807	0.490299	0.515818	0.191489361702128	1598	0	0
ENSMUST00000101355	0.494853	0.487834	0.495079	0.491479	0.503456	0.51645	0.212504946576969	2527	0.012	0
ENSMUST00000101371	0.499801	0.499593	0.497727	0.492111	0.384664	0.076454	0.265359477124183	2295	0	0
ENSMUST00000101402	0.50066	0.50171	0.493099	0.486673	0.476438	0.497932	0.997933884297521	484	0.668	1
ENSMUST00000101425	0.506472	0.515661	0.511363	0.516366	0.489599	0.149965	0.719676549865229	371	0.004	0
ENSMUST00000101450	0.495923	0.48892	0.474876	0.44934	0.447786	0.466459	0.161800486618005	2466	0	0
ENSMUST00000101462	0.505349	0.514902	0.511425	0.523386	0.519901	0.513598	0.221965317919075	865	0.002	0
ENSMUST00000101535	0.498566	0.497552	0.502952	0.508719	0.507281	0.535212	0.126258005489478	3279	0.002	0
ENSMUST00000101552	0.496634	0.494775	0.508912	0.526403	0.565254	0.653727	0.892682926829268	205	0.644	1
ENSMUST00000101568	0.496334	0.492851	0.51033	0.527912	0.574417	0.502111	0.746887966804979	241	0.07	0
ENSMUST00000103262	0.501777	0.504516	0.518166	0.537089	0.576717	0.921193	0.834532374100719	417	0.852	1
ENSMUST00000103263	0.498554	0.496211	0.514342	0.5245	0.545747	0.515636	0.610714285714286	560	0.332	0
ENSMUST00000103264	0.495072	0.487126	0.501871	0.505812	0.51479	0.552736	0.771428571428571	455	0.436	0
ENSMUST00000103265	0.49745	0.493322	0.504163	0.509501	0.526615	0.543037	0.99236641221374	393	0.996	1
ENSMUST00000103266	0.497094	0.494019	0.500445	0.506819	0.533805	0.865533	0.921195652173913	368	0.824	1
ENSMUST00000103267	0.498088	0.495652	0.509887	0.522373	0.537839	0.563341	0.956298200514139	389	0.764	1
ENSMUST00000103268	0.500772	0.501448	0.516584	0.537732	0.521682	0.5667	0.997005988023952	334	0.988	1
ENSMUST00000103269	0.498625	0.496562	0.510431	0.519223	0.533051	0.541533	0.966233766233766	385	0.692	1
ENSMUST00000103270	0.501331	0.502626	0.520007	0.543739	0.565221	0.575579	0.997058823529412	340	1	1
ENSMUST00000103271	0.499698	0.499584	0.515932	0.528379	0.536454	0.576223	0.997058823529412	340	0.998	1
ENSMUST00000103272	0.499958	0.498969	0.508993	0.521309	0.50856	0.545606	0.9375	368	0.384	0
ENSMUST00000103273	0.498756	0.497645	0.516576	0.534467	0.570431	0.874016	0.932432432432432	370	0.954	1
ENSMUST00000103274	0.50027	0.501166	0.508611	0.517149	0.53561	0.571381	0.866834170854271	398	0.454	0
ENSMUST00000103275	0.495779	0.490508	0.505756	0.512926	0.516143	0.552343	0.914438502673797	374	0.684	1
ENSMUST00000103276	0.496926	0.49446	0.50837	0.521567	0.524124	0.50984	0.620141342756184	566	0.292	0
ENSMUST00000103277	0.495368	0.489202	0.482558	0.465904	0.422258	0.539012	0.994029850746269	335	0.854	1
ENSMUST00000103279	0.499065	0.498543	0.50864	0.511705	0.516256	0.510432	0.994186046511628	344	0.962	1
ENSMUST00000103280	0.496353	0.491373	0.49509	0.492964	0.502862	0.509834	0.994186046511628	344	0.99	1
ENSMUST00000103281	0.498271	0.496542	0.520354	0.539429	0.545546	0.57247	0.968838526912181	353	0.902	1
ENSMUST00000103282	0.498598	0.49721	0.509346	0.519661	0.547615	0.888873	0.993975903614458	332	1	1
ENSMUST00000103291	0.503547	0.506902	0.488298	0.486128	0.466036	0.439258	0.310546875	512	0.316	0
ENSMUST00000103299	0.502866	0.505913	0.528697	0.564706	0.61857	0.630164	0.75	692	0.862	1
ENSMUST00000103300	0.501387	0.501868	0.521105	0.540867	0.598312	0.891706	0.997005988023952	334	0.998	1
ENSMUST00000103301	0.499363	0.497988	0.507962	0.514521	0.528657	0.637824	0.994428969359331	359	0.99	1
ENSMUST00000103302	0.499584	0.498899	0.508358	0.518167	0.530066	0.660858	0.718562874251497	501	0.408	0
ENSMUST00000103303	0.498218	0.49656	0.508849	0.514534	0.560888	0.781989	0.913705583756345	394	0.898	1
ENSMUST00000103304	0.497479	0.494136	0.506706	0.513996	0.570352	0.88758	0.962566844919786	374	0.934	1
ENSMUST00000103305	0.497164	0.493191	0.50695	0.507901	0.549099	0.725305	0.994475138121547	362	0.998	1
ENSMUST00000103306	0.498026	0.495811	0.509703	0.518165	0.55397	0.703182	0.994475138121547	362	1	1
ENSMUST00000103307	0.497795	0.495055	0.507778	0.519278	0.536061	0.657235	0.994285714285714	350	1	1
ENSMUST00000103308	0.496258	0.491712	0.500325	0.501874	0.523828	0.730823	0.994285714285714	350	1	1
ENSMUST00000103309	0.498096	0.496713	0.512376	0.53398	0.609734	0.904988	0.994134897360704	341	0.998	1
ENSMUST00000103310	0.498891	0.49797	0.510262	0.519119	0.543534	0.59749	0.980446927374302	358	0.806	1
ENSMUST00000103311	0.49846	0.49622	0.507023	0.516529	0.527477	0.609901	0.994285714285714	350	0.992	1
ENSMUST00000103313	0.497371	0.494616	0.50448	0.514229	0.533911	0.664243	0.931034482758621	377	0.716	1
ENSMUST00000103314	0.498891	0.497571	0.507986	0.514752	0.531268	0.616405	0.932114882506527	383	0.594	1
ENSMUST00000103315	0.497162	0.494045	0.509379	0.527478	0.600085	0.917783	0.994285714285714	350	1	1
ENSMUST00000103316	0.497451	0.494208	0.504454	0.515512	0.56046	0.771055	0.994334277620397	353	1	1
ENSMUST00000103317	0.49804	0.496052	0.506598	0.516125	0.551116	0.609226	0.883663366336634	404	0.72	1
ENSMUST00000103318	0.497767	0.495225	0.508348	0.513495	0.546056	0.887028	0.997229916897507	361	1	1
ENSMUST00000103319	0.497643	0.49499	0.508785	0.513403	0.547492	0.886702	0.997206703910615	358	0.998	1
ENSMUST00000103320	0.497108	0.493891	0.509077	0.521155	0.550368	0.592966	0.953804347826087	368	0.776	1
ENSMUST00000103321	0.498616	0.497493	0.507399	0.514612	0.553788	0.588757	0.890274314214464	401	0.696	1
ENSMUST00000103322	0.498408	0.49725	0.507442	0.515558	0.530926	0.580785	0.962566844919786	374	0.698	1
ENSMUST00000103323	0.496724	0.491443	0.497994	0.503959	0.517492	0.569648	0.920634920634921	378	0.644	1
ENSMUST00000103324	0.498325	0.495786	0.50459	0.513693	0.553516	0.65589	0.92	375	0.702	1
ENSMUST00000103325	0.497224	0.49484	0.50348	0.511565	0.547803	0.909947	0.994285714285714	350	0.998	1
ENSMUST00000103326	0.496596	0.492912	0.508444	0.513282	0.541362	0.616287	0.994428969359331	359	0.998	1
ENSMUST00000103327	0.498289	0.496025	0.502755	0.516364	0.518972	0.604579	0.994186046511628	344	1	1
ENSMUST00000103328	0.497739	0.494511	0.502256	0.504719	0.55537	0.881238	0.96100278551532	359	0.902	1
ENSMUST00000103330	0.497294	0.493646	0.505361	0.509801	0.54338	0.799223	0.994236311239193	347	1	1
ENSMUST00000103331	0.497914	0.495114	0.500404	0.501483	0.518222	0.589479	0.901734104046243	346	0.472	1
ENSMUST00000103332	0.499593	0.498174	0.512786	0.533246	0.575101	0.583647	1	351	1	1
ENSMUST00000103333	0.498973	0.497246	0.516466	0.539092	0.580436	0.658041	0.997206703910615	358	1	1
ENSMUST00000103334	0.498504	0.496023	0.511191	0.533019	0.562456	0.71019	0.997159090909091	352	0.998	1
ENSMUST00000103335	0.498036	0.497191	0.506248	0.519254	0.537128	0.589266	0.994029850746269	335	1	1
ENSMUST00000103336	0.497435	0.494374	0.497912	0.504911	0.527005	0.572589	0.994475138121547	362	0.994	1
ENSMUST00000103337	0.500219	0.500642	0.520145	0.545758	0.587161	0.717834	0.997058823529412	340	1	1
ENSMUST00000103339	0.496119	0.490939	0.492735	0.493831	0.494824	0.59283	0.994236311239193	347	0.988	1
ENSMUST00000103341	0.498634	0.49725	0.513997	0.53438	0.577748	0.750737	1	348	0.996	1
ENSMUST00000103342	0.499715	0.499076	0.512989	0.529542	0.570342	0.849921	0.997206703910615	358	0.998	1
ENSMUST00000103343	0.499776	0.499236	0.515972	0.539773	0.594158	0.913975	0.997206703910615	358	1	1
ENSMUST00000103344	0.500354	0.500549	0.513712	0.533968	0.572678	0.808593	0.906091370558376	394	0.938	1
ENSMUST00000103345	0.500229	0.499945	0.520242	0.547438	0.60154	0.725304	0.906091370558376	394	0.972	1
ENSMUST00000103346	0.500527	0.500566	0.511397	0.525777	0.555188	0.746339	0.873134328358209	402	0.82	1
ENSMUST00000103348	0.50019	0.50046	0.516766	0.538842	0.579688	0.921017	0.91820580474934	379	0.97	1
ENSMUST00000103349	0.499656	0.499471	0.514755	0.536056	0.566264	0.795997	1	348	0.998	1
ENSMUST00000103350	0.500539	0.50062	0.514131	0.536473	0.579532	0.769555	0.890862944162436	394	0.954	1
ENSMUST00000103354	0.500287	0.500307	0.513628	0.534786	0.581956	0.81979	0.953804347826087	368	0.964	1
ENSMUST00000103356	0.500033	0.499576	0.517043	0.539254	0.589034	0.699902	0.957104557640751	373	0.964	1
ENSMUST00000103357	0.499957	0.499661	0.510858	0.525559	0.578681	0.791914	0.997159090909091	352	1	1
ENSMUST00000103359	0.500269	0.500508	0.519184	0.544801	0.588108	0.780023	0.926121372031662	379	0.97	1
ENSMUST00000103363	0.499175	0.497385	0.519339	0.542362	0.573493	0.695173	0.997159090909091	352	1	1
ENSMUST00000103364	0.497379	0.493793	0.494232	0.491754	0.493901	0.59962	0.958333333333333	360	0.392	0
ENSMUST00000103365	0.498572	0.497138	0.508389	0.522114	0.536015	0.608484	0.915119363395225	377	0.706	1
ENSMUST00000103366	0.497702	0.494708	0.497188	0.498908	0.547598	0.888796	0.896103896103896	385	0.82	1
ENSMUST00000103367	0.498556	0.497068	0.507848	0.520173	0.531353	0.603409	0.860349127182045	401	0.582	1
ENSMUST00000103368	0.497977	0.495271	0.497162	0.498761	0.544182	0.814465	0.910290237467018	379	0.792	1
ENSMUST00000103369	0.498271	0.496918	0.502509	0.512704	0.530629	0.612467	0.994236311239193	347	0.992	1
ENSMUST00000103371	0.499464	0.500103	0.51872	0.543653	0.57193	0.614344	0.994186046511628	344	1	1
ENSMUST00000103372	0.498858	0.497201	0.506207	0.518114	0.532191	0.645679	0.96100278551532	359	0.678	1
ENSMUST00000103373	0.500195	0.49975	0.501132	0.504859	0.496612	0.564193	0.994186046511628	344	0.956	1
ENSMUST00000103374	0.497083	0.493414	0.493616	0.495254	0.522147	0.618328	0.994428969359331	359	0.98	1
ENSMUST00000103376	0.499233	0.498658	0.521548	0.549787	0.616838	0.914853	0.994475138121547	362	1	1
ENSMUST00000103377	0.498914	0.498016	0.519013	0.543873	0.576351	0.629649	0.942622950819672	366	0.962	1
ENSMUST00000103378	0.498536	0.49527	0.511658	0.531132	0.584257	0.770317	0.986413043478261	368	0.92	1
ENSMUST00000103379	0.499391	0.498759	0.514117	0.53755	0.565232	0.618845	0.994186046511628	344	1	1
ENSMUST00000103382	0.498948	0.497432	0.506463	0.521667	0.54494	0.612172	0.994609164420485	371	1	1
ENSMUST00000103383	0.499761	0.500286	0.515362	0.541038	0.599575	0.731778	0.978947368421053	380	0.974	1
ENSMUST00000103384	0.498819	0.496772	0.511503	0.53309	0.572345	0.660615	0.994520547945206	365	1	1
ENSMUST00000103386	0.499066	0.498401	0.51431	0.538142	0.589173	0.860972	0.967479674796748	369	0.966	1
ENSMUST00000103387	0.499866	0.499247	0.516132	0.544102	0.605867	0.911013	0.942408376963351	382	0.992	1
ENSMUST00000103388	0.499886	0.500391	0.51807	0.544576	0.578482	0.628823	0.992	375	1	1
ENSMUST00000103390	0.498776	0.497116	0.505256	0.519125	0.550194	0.607288	0.934177215189873	395	0.72	1
ENSMUST00000103391	0.498901	0.498376	0.518459	0.547499	0.593116	0.722589	0.986737400530504	377	0.98	1
ENSMUST00000103392	0.497966	0.496102	0.495854	0.502339	0.532486	0.555896	0.994475138121547	362	0.99	1
ENSMUST00000103393	0.498819	0.497937	0.516633	0.542705	0.576088	0.753146	0.994236311239193	347	0.998	1
ENSMUST00000103394	0.498416	0.497759	0.511376	0.535387	0.586237	0.718438	0.994236311239193	347	1	1
ENSMUST00000103396	0.50128	0.501358	0.510173	0.527326	0.553972	0.680698	0.994428969359331	359	0.994	1
ENSMUST00000103397	0.500204	0.499956	0.51371	0.536331	0.56399	0.66821	0.99438202247191	356	1	1
ENSMUST00000103398	0.500532	0.501649	0.514172	0.537034	0.551125	0.621369	0.994428969359331	359	0.998	1
ENSMUST00000103400	0.500238	0.500057	0.512347	0.534804	0.559338	0.622463	0.934554973821989	382	0.838	1
ENSMUST00000103401	0.500759	0.501251	0.52141	0.54956	0.578075	0.637717	0.991666666666667	360	1	1
ENSMUST00000103402	0.500435	0.501097	0.515872	0.541406	0.567287	0.650423	0.994428969359331	359	1	1
ENSMUST00000103403	0.500232	0.499715	0.510802	0.526147	0.541383	0.556974	0.944444444444444	378	0.61	1
ENSMUST00000103404	0.500323	0.500351	0.510264	0.534065	0.568529	0.637361	0.994428969359331	359	1	1
ENSMUST00000103416	0.502643	0.50597	0.528049	0.558585	0.586967	0.614078	0.99835255354201	1214	1	1
ENSMUST00000103418	0.502368	0.505347	0.525207	0.553705	0.584856	0.590823	0.904847396768402	1114	0.798	1
ENSMUST00000103420	0.502544	0.50568	0.530544	0.569202	0.619975	0.903294	0.903345724907063	1076	0.972	1
ENSMUST00000103423	0.502817	0.505766	0.524834	0.555382	0.594989	0.601744	0.914972273567468	1082	0.828	1
ENSMUST00000103426	0.502246	0.505087	0.53132	0.567181	0.607409	0.583281	0.914266577361018	1493	0.96	1
ENSMUST00000103442	0.499785	0.499984	0.526733	0.557535	0.591118	0.578092	0.994285714285714	350	1	1
ENSMUST00000103443	0.500143	0.500149	0.510125	0.521615	0.537189	0.571606	0.988636363636364	352	0.896	1
ENSMUST00000103444	0.500313	0.500696	0.522423	0.551923	0.587508	0.556629	0.889411764705882	425	0.89	1
ENSMUST00000103446	0.500129	0.499832	0.524617	0.558818	0.604931	0.583419	0.994334277620397	353	1	1
ENSMUST00000103447	0.500451	0.500875	0.516301	0.533397	0.553127	0.598411	0.994285714285714	350	0.998	1
ENSMUST00000103448	0.499854	0.499465	0.520546	0.550082	0.569762	0.534101	0.839712918660287	418	0.786	1
